ErrorValue_1,AccuracyValue_1,ErrorValue_2,AccuracyValue_2,ErrorValue_3,AccuracyValue_3,ErrorValue_4,AccuracyValue_4,ErrorValue_5,AccuracyValue_5,ErrorValue_6,AccuracyValue_6,ErrorValue_7,AccuracyValue_7,ErrorValue_8,AccuracyValue_8,ErrorValue_9,AccuracyValue_9,ErrorValue_10,AccuracyValue_10,ErrorValue_11,AccuracyValue_11,ErrorValue_12,AccuracyValue_12,ErrorValue_13,AccuracyValue_13,ErrorValue_14,AccuracyValue_14,ErrorValue_15,AccuracyValue_15,ErrorValue_16,AccuracyValue_16,ErrorValue_17,AccuracyValue_17,ErrorValue_18,AccuracyValue_18,ErrorValue_19,AccuracyValue_19,ErrorValue_20,AccuracyValue_20,ErrorValue_21,AccuracyValue_21,ErrorValue_22,AccuracyValue_22,ErrorValue_23,AccuracyValue_23,ErrorValue_24,AccuracyValue_24,ErrorValue_25,AccuracyValue_25,ErrorValue_26,AccuracyValue_26,ErrorValue_27,AccuracyValue_27,ErrorValue_28,AccuracyValue_28,ErrorValue_29,AccuracyValue_29,ErrorValue_30,AccuracyValue_30,ErrorValue_31,AccuracyValue_31,ErrorValue_32,AccuracyValue_32,ErrorValue_33,AccuracyValue_33,ErrorValue_34,AccuracyValue_34,ErrorValue_35,AccuracyValue_35,ErrorValue_36,AccuracyValue_36,ErrorValue_37,AccuracyValue_37,ErrorValue_38,AccuracyValue_38,ErrorValue_39,AccuracyValue_39,ErrorValue_40,AccuracyValue_40,ErrorValue_41,AccuracyValue_41,ErrorValue_42,AccuracyValue_42,ErrorValue_43,AccuracyValue_43,ErrorValue_44,AccuracyValue_44,ErrorValue_45,AccuracyValue_45,ErrorValue_46,AccuracyValue_46,ErrorValue_47,AccuracyValue_47,ErrorValue_48,AccuracyValue_48,ErrorValue_49,AccuracyValue_49,ErrorValue_50,AccuracyValue_50,ErrorValue_51,AccuracyValue_51,ErrorValue_52,AccuracyValue_52,ErrorValue_53,AccuracyValue_53,ErrorValue_54,AccuracyValue_54,ErrorValue_55,AccuracyValue_55,ErrorValue_56,AccuracyValue_56,ErrorValue_57,AccuracyValue_57,ErrorValue_58,AccuracyValue_58,ErrorValue_59,AccuracyValue_59,ErrorValue_60,AccuracyValue_60,ErrorValue_61,AccuracyValue_61,ErrorValue_62,AccuracyValue_62,ErrorValue_63,AccuracyValue_63,ErrorValue_64,AccuracyValue_64,ErrorValue_65,AccuracyValue_65,ErrorValue_66,AccuracyValue_66,ErrorValue_67,AccuracyValue_67,ErrorValue_68,AccuracyValue_68,ErrorValue_69,AccuracyValue_69,ErrorValue_70,AccuracyValue_70,ErrorValue_71,AccuracyValue_71,ErrorValue_72,AccuracyValue_72,ErrorValue_73,AccuracyValue_73,ErrorValue_74,AccuracyValue_74,ErrorValue_75,AccuracyValue_75,ErrorValue_76,AccuracyValue_76,ErrorValue_77,AccuracyValue_77,ErrorValue_78,AccuracyValue_78,ErrorValue_79,AccuracyValue_79,ErrorValue_80,AccuracyValue_80,ErrorValue_81,AccuracyValue_81,ErrorValue_82,AccuracyValue_82,ErrorValue_83,AccuracyValue_83,ErrorValue_84,AccuracyValue_84,ErrorValue_85,AccuracyValue_85,ErrorValue_86,AccuracyValue_86,ErrorValue_87,AccuracyValue_87,ErrorValue_88,AccuracyValue_88,ErrorValue_89,AccuracyValue_89,ErrorValue_90,AccuracyValue_90,ErrorValue_91,AccuracyValue_91,ErrorValue_92,AccuracyValue_92,ErrorValue_93,AccuracyValue_93,ErrorValue_94,AccuracyValue_94,ErrorValue_95,AccuracyValue_95
93,0.0,94,1.738933e-38,80,1.5766658e-27,75,6.896525e-28,23,0.0,83,1.3566208e-32,87,4.844243e-31,13,1.0245223e-31,55,1.2362622e-38,84,0.0,25,0.0,18,9.802059e-38,89,2.3055898e-34,80,0.0,88,5.384646e-38,50,1.5731508e-35,62,2.0273228e-30,93,0.0,84,0.0,7,0.0,15,2.6548616e-14,8,0.0,88,4.2765256e-26,33,1.2370738e-15,73,9.514162e-30,77,9.60959e-31,88,1.7615578e-28,78,4.7668194e-38,11,7.246018e-32,84,1.0035255e-26,94,7.007406e-18,90,1.7270771e-27,34,6.816472e-35,33,1.0366067e-26,27,1.6488211e-17,92,1.23229156e-26,92,0.0,86,7.619956e-35,47,5.410232e-20,62,3.8501896e-34,13,3.0091999e-36,43,4.7100107e-31,20,0.0,81,1.0363926e-35,40,7.6462483e-25,77,2.45042e-18,57,8.392853e-34,5,3.960794e-27,11,3.2159527e-32,26,2.133729e-31,95,1.2404399e-15,88,3.5033933e-35,19,3.81289e-27,68,1.2483455e-31,81,0.0,9,2.5173256e-31,19,3.2303613e-27,6,2.8630884e-24,86,1.6208977e-35,44,1.1751936e-15,63,8.097077e-33,16,8.589052e-27,57,7.2116236e-29,34,3.1864211e-18,22,8.076832e-31,8,9.755106e-36,83,3.8917684e-36,36,1.601003e-31,37,3.0227505e-32,49,2.2514636e-30,78,5.2728355e-35,40,3.8068202e-30,45,6.8206274e-34,53,9.448133e-35,93,0.0,56,3.0794764e-22,12,9.957874e-27,72,1.0059683e-33,88,6.0555263e-27,37,1.3366163e-23,8,5.2623218e-20,81,0.0,29,5.109497e-27,11,8.993667e-32,95,4.967542e-32,45,1.2483452e-20,7,1.104611e-31,63,1.6909146e-33,9,1.941917e-28,44,3.349288e-27,36,2.3966037e-36,35,2.8840998e-38,25,1.1625779e-24,63,2.8774648e-29,65,1.5359412e-32
25,0.0,85,0.0,83,1.3588235e-27,68,4.2397104e-28,24,0.0,85,9.667485e-33,35,2.2215647e-31,84,7.0613374e-32,93,0.0,83,0.0,67,0.0,93,0.0,23,1.298559e-34,87,0.0,69,4.653805e-38,88,8.1370884e-36,13,4.2628456e-31,11,0.0,45,0.0,17,0.0,94,2.6535757e-14,88,0.0,81,1.4804557e-26,95,8.0717174e-16,51,1.7602383e-30,81,2.5017292e-31,91,5.239553e-29,47,2.6409168e-38,76,2.8999001e-33,36,1.1660426e-27,65,1.7222047e-18,19,1.0907923e-27,92,4.0293315e-35,90,4.4300437e-27,89,1.5243984e-17,84,1.0616617e-26,8,0.0,70,7.0935907e-35,40,3.856428e-20,91,2.9086715e-34,53,1.3495651e-37,25,2.7792852e-31,8,0.0,41,4.677624e-38,80,5.8504286e-25,40,1.2374571e-18,2,3.994892e-36,22,3.63216e-28,87,3.0238755e-32,36,1.7263651e-31,15,1.0648322e-15,50,5.9933707e-36,31,3.652246e-27,32,1.2020528e-31,88,0.0,88,6.1772134e-32,65,2.6569594e-27,74,4.640198e-25,94,3.783376e-36,77,6.6743237e-16,70,2.4466275e-33,11,3.8633642e-27,83,4.481148e-29,76,3.123515e-18,43,1.7887059e-31,58,2.3743052e-36,30,2.7509321e-36,46,3.9091447e-32,33,9.473268e-33,26,1.5223477e-30,76,4.6247346e-35,74,1.9757512e-30,64,2.1961127e-34,51,5.553932e-35,8,0.0,95,2.695945e-22,91,8.861988e-27,82,6.0749374e-34,57,4.7035084e-27,89,2.8025763e-24,86,5.1001446e-20,87,0.0,80,1.5440245e-27,39,6.86199e-32,29,3.5509545e-32,24,9.5382625e-21,76,7.988086e-32,10,4.3553025e-34,22,1.5069819e-28,31,1.2457454e-27,35,2.7247652e-37,42,2.5663848e-38,71,5.6254854e-25,28,1.8097064e-29,48,1.4043067e-32
17,0.0,86,0.0,36,1.0150791e-27,31,7.48796e-29,25,0.0,24,5.7259167e-33,51,8.5429675e-32,3,5.5466707e-33,86,0.0,92,0.0,26,0.0,8,0.0,27,7.000444e-35,84,0.0,37,3.0421363e-38,32,2.914947e-36,9,1.9672117e-32,17,0.0,44,0.0,21,0.0,95,2.2313575e-14,91,0.0,74,7.1086444e-27,55,4.2021776e-16,44,3.6860588e-31,85,5.509339e-32,51,1.166216e-29,86,2.2447736e-38,81,6.8559376e-34,18,7.529284e-28,25,1.1759254e-18,84,9.309883e-28,57,7.7674764e-36,51,1.688706e-27,95,1.3208532e-17,60,7.9574564e-27,88,0.0,42,1.5385271e-35,91,3.5663818e-20,53,2.3718158e-34,61,1.3012551e-37,53,2.0964107e-31,81,0.0,51,3.9523803e-38,22,4.497004e-25,56,1.1668106e-18,20,3.436437e-36,8,3.0839266e-28,54,5.622806e-34,64,4.4295475e-32,11,9.638139e-16,43,2.4467414e-36,64,2.5000868e-27,80,9.7912026e-32,89,0.0,64,3.5414885e-32,50,1.0215628e-27,55,3.8513653e-26,85,3.236019e-36,30,2.8919137e-16,73,6.370685e-34,60,1.4754237e-27,17,2.1885407e-29,17,2.495009e-18,46,1.6836188e-31,48,9.836e-37,64,6.816129e-37,72,3.4733919e-32,63,2.7747087e-33,92,2.1513376e-31,50,1.5771405e-35,47,1.2553465e-30,12,5.861807e-35,63,4.3868898e-35,24,0.0,48,2.617928e-22,5,2.7943624e-27,2,5.609832e-34,52,3.2812743e-27,45,1.5679942e-24,57,4.2717468e-20,85,0.0,13,4.441996e-30,65,7.336018e-33,92,1.1185686e-32,14,6.21055e-21,12,6.662921e-33,41,3.0744545e-34,73,5.420537e-29,55,2.4000544e-28,87,9.587766e-38,31,0.0,8,3.7922193e-25,55,1.0964037e-29,54,8.33848e-33
27,0.0,87,0.0,17,1.7648449e-28,80,7.394458e-29,27,0.0,56,1.4693531e-34,93,5.5974455e-32,83,1.8634385e-33,83,0.0,93,0.0,31,0.0,89,0.0,57,3.5886224e-35,85,0.0,17,2.4693365e-38,61,2.5246403e-36,22,5.7898335e-33,90,0.0,46,0.0,24,0.0,78,1.7525118e-14,79,0.0,48,4.9227366e-27,87,3.2239008e-16,48,1.940032e-31,58,8.0176576e-33,38,7.8056535e-31,17,2.085697e-38,58,3.1748596e-34,91,2.3373264e-28,57,1.0313336e-18,78,3.4675873e-28,91,3.7587153e-36,86,1.67497e-27,25,1.03733106e-17,56,1.7608577e-27,91,0.0,17,1.1820801e-35,57,3.0675715e-20,50,1.1995594e-34,18,7.2744167e-38,56,1.4741205e-31,93,0.0,35,2.0249718e-38,71,2.7671865e-25,18,1.1646805e-18,28,2.7251618e-37,4,6.2182767e-30,65,1.576876e-34,55,3.9226085e-33,82,6.2921694e-16,8,1.221563e-36,36,1.1040823e-28,38,8.541603e-32,92,0.0,34,1.1581785e-32,45,4.7187036e-28,91,1.6262537e-27,43,1.32626725e-36,52,2.6796994e-16,90,4.9307773e-34,1,1.2652264e-27,29,1.9167597e-29,2,2.3109946e-18,81,2.2823057e-32,69,1.761494e-37,84,4.48817e-37,87,3.103141e-32,62,1.8762592e-33,2,2.9008758e-32,9,7.47368e-36,32,3.5487375e-31,28,2.1839062e-35,76,2.1895762e-36,31,0.0,33,2.2409415e-22,92,6.7921526e-28,91,3.9744e-35,8,2.5075618e-27,40,9.904846e-25,26,2.8359306e-20,48,0.0,20,3.0500729e-30,58,5.3342428e-33,51,1.05323794e-32,29,6.1443327e-21,46,2.5519464e-33,64,2.5801167e-34,80,9.3118006e-30,86,8.855347e-29,11,3.5141953e-38,87,0.0,34,1.37839e-25,24,9.054138e-30,10,2.6755693e-33
73,0.0,63,0.0,91,1.6023545e-29,25,2.9088196e-29,32,0.0,76,3.2544462e-35,9,5.58955e-32,50,1.4669097e-33,84,0.0,81,0.0,32,0.0,87,0.0,8,1.9577207e-35,86,0.0,64,0.0,18,2.4684725e-36,34,1.7762304e-33,35,0.0,94,0.0,30,0.0,79,1.4447644e-14,32,0.0,67,2.0426596e-27,85,1.6515581e-16,81,1.3492553e-31,37,4.360788e-33,80,5.675859e-31,68,1.8969781e-38,8,7.574511e-35,1,4.351118e-29,44,6.586111e-19,83,3.8412555e-29,71,3.1053807e-36,20,4.211081e-28,30,8.501791e-18,77,1.4071809e-27,81,0.0,37,1.5188736e-37,17,1.0111264e-20,39,4.1064693e-35,94,5.9415565e-38,44,1.4594718e-31,80,0.0,82,0.0,82,9.3918833e-26,74,8.3292187e-19,62,2.4488466e-37,88,4.5698584e-31,80,9.0134674e-35,31,2.00335e-33,75,4.4911534e-16,60,6.9787605e-37,47,8.784935e-29,58,2.429463e-32,79,0.0,43,4.4599325e-33,62,2.1787364e-28,18,1.3231338e-27,92,2.608975e-38,33,1.359068e-16,87,4.843974e-34,87,5.010005e-28,88,1.4064457e-29,89,2.1219989e-18,63,1.865608e-32,86,0.0,94,4.0249507e-37,22,7.917105e-33,20,1.8322923e-33,81,7.580735e-33,53,6.3452014e-36,92,2.638526e-31,32,1.02910785e-36,87,2.1445409e-36,35,0.0,65,1.05744e-22,60,1.907938e-28,58,2.5096845e-35,26,2.1655326e-27,50,3.986515e-25,37,1.100483e-20,68,0.0,34,1.747212e-30,10,3.457209e-33,67,1.3785678e-33,75,5.6600363e-21,50,6.1672003e-34,8,2.1213747e-34,93,5.1840234e-30,43,1.9240283e-30,41,0.0,86,0.0,95,5.5146554e-26,9,2.7553375e-30,45,9.438968e-34
56,0.0,84,0.0,4,1.0548984e-29,70,2.3177866e-29,35,0.0,77,3.5040117e-36,41,3.5772776e-32,30,9.716787e-34,87,0.0,80,0.0,35,0.0,86,0.0,30,1.5658644e-35,81,0.0,93,0.0,53,1.4770993e-36,64,6.0606344e-34,36,0.0,49,0.0,32,0.0,66,1.2237913e-14,58,0.0,45,1.1172928e-27,16,1.1867535e-16,77,6.547611e-32,56,3.791205e-33,8,4.8787685e-31,93,0.0,77,2.2071356e-35,85,3.875076e-29,32,4.9686697e-19,70,1.660266e-29,27,1.9876823e-36,70,3.634751e-28,58,5.999422e-18,57,1.15091975e-27,35,0.0,79,9.068501e-38,2,3.4484485e-21,47,5.803852e-36,64,2.9772262e-38,13,5.3480015e-32,86,0.0,9,0.0,4,8.1209e-26,47,3.8900903e-19,46,1.3654967e-37,13,1.4633138e-31,82,6.8429733e-35,22,5.26246e-34,52,3.3027128e-16,32,3.4333223e-37,41,6.412697e-29,45,2.6036195e-33,83,0.0,28,2.4937154e-33,20,2.015048e-28,5,6.873337e-29,26,0.0,74,1.0652522e-16,47,2.069916e-34,51,2.0525285e-28,69,1.3938727e-29,50,1.9443238e-18,13,1.3281831e-32,87,0.0,90,1.5837391e-37,64,1.2146832e-33,80,1.6862105e-33,34,1.5751156e-33,58,5.4697567e-37,4,1.8863603e-31,61,2.452677e-37,9,2.0811945e-36,87,0.0,45,4.938683e-23,6,6.6720424e-29,92,6.41763e-36,49,8.889837e-28,53,3.0695372e-25,95,9.5152436e-21,17,0.0,26,1.5033437e-30,9,4.7889015e-34,8,7.1022707e-34,12,2.1229712e-21,25,3.4751463e-34,35,1.1773406e-34,20,4.3153644e-31,88,5.915422e-31,8,0.0,85,0.0,92,1.5076807e-26,48,1.7857787e-30,82,1.0226023e-34
57,0.0,17,0.0,46,6.431535e-31,94,9.7669926e-30,37,0.0,51,1.4363986e-36,8,1.4279782e-32,68,9.096375e-34,85,0.0,86,0.0,23,0.0,58,0.0,76,1.5459458e-35,1,0.0,35,0.0,86,6.3632784e-38,26,1.5542331e-34,87,0.0,50,0.0,35,0.0,27,1.1522183e-14,50,0.0,55,6.602844e-28,74,1.1416076e-16,31,9.397602e-33,41,1.6663565e-33,85,2.976217e-31,83,0.0,73,1.6269432e-35,28,1.7261793e-29,89,4.7326994e-19,48,3.1016536e-30,58,2.6234141e-37,35,3.1081729e-28,74,2.1855737e-18,53,3.490652e-28,72,0.0,56,2.6768834e-38,68,2.655885e-21,35,1.1369845e-36,45,0.0,28,3.2890314e-32,31,0.0,86,0.0,26,1.2795814e-26,52,3.8387607e-19,58,6.029381e-38,92,1.6864553e-32,10,8.3700256e-36,4,1.6461068e-34,25,1.7874186e-16,76,2.776531e-37,20,5.653359e-29,7,1.5509485e-33,62,0.0,82,1.717176e-33,73,1.0863818e-28,24,3.556657e-29,93,0.0,65,5.7800225e-17,41,2.066618e-34,95,1.7521817e-28,30,6.2707527e-30,95,5.204369e-19,18,1.2527968e-32,88,0.0,37,6.659881e-38,62,1.9724745e-34,54,1.0692641e-33,57,1.1197913e-33,83,7.073879e-38,26,1.718468e-31,18,2.1970564e-37,73,2.0499606e-36,86,0.0,30,5.5263146e-24,4,1.3674158e-30,62,4.2146007e-36,4,3.6707976e-30,88,1.8178498e-25,40,7.841611e-21,30,0.0,36,1.2342697e-30,72,1.0877299e-34,50,5.921235e-34,79,2.0044602e-21,13,1.7528402e-35,1,9.5682066e-35,5,4.134591e-31,60,3.7446976e-31,10,0.0,20,0.0,40,1.1613711e-26,69,1.702105e-30,63,8.653852e-35
58,0.0,93,0.0,61,1.2215143e-32,81,7.866342e-30,38,0.0,84,5.1738715e-37,82,6.865852e-33,89,4.013063e-34,88,0.0,51,0.0,38,0.0,84,0.0,72,8.4240995e-36,48,0.0,36,0.0,82,2.087799e-38,36,1.468031e-34,86,0.0,51,0.0,44,0.0,47,5.9356613e-15,94,0.0,36,2.772814e-28,10,3.7671506e-17,39,6.7126796e-33,31,7.525197e-34,34,9.5470236e-32,81,0.0,85,1.49514905e-36,72,2.4608542e-31,59,1.07366525e-19,80,2.7615949e-30,51,4.2503807e-38,80,3.4415345e-29,52,2.1592626e-18,88,2.1544203e-28,38,0.0,81,2.2637788e-38,67,1.3307081e-21,94,5.4205857e-37,32,0.0,84,1.3178836e-32,76,0.0,8,0.0,92,8.561945e-27,65,2.7551745e-19,31,2.3151529e-38,1,1.695608e-33,62,7.5225605e-36,18,8.416439e-36,18,8.0314877e-17,69,2.2971584e-37,77,1.665415e-29,35,4.2183744e-34,65,0.0,1,8.585238e-34,54,8.970693e-29,2,6.2735155e-30,91,0.0,79,5.5495885e-17,85,8.022052e-35,70,2.968045e-29,90,5.673717e-30,37,2.9655526e-19,26,3.0601718e-33,91,0.0,88,2.8044806e-38,63,5.0696385e-35,51,9.0847025e-34,88,1.6144435e-34,39,1.7049611e-38,35,1.6885761e-31,91,0.0,83,9.741009e-38,85,0.0,17,3.990337e-24,1,3.961021e-31,80,1.5618863e-36,67,1.1597656e-30,81,1.5436133e-25,61,4.4046887e-21,35,0.0,24,5.6950644e-32,1,3.7644607e-35,89,2.3170913e-34,17,1.2026022e-21,34,2.9543149e-36,80,5.222066e-35,87,3.324621e-31,22,1.4630474e-31,86,0.0,93,0.0,1,1.22697e-27,39,1.6580267e-30,81,8.627446e-36
51,0.0,88,0.0,34,7.848213e-33,48,4.1768907e-30,65,0.0,35,1.476362e-38,80,5.8263058e-33,24,1.4996406e-34,81,0.0,76,0.0,18,0.0,60,0.0,86,4.331924e-36,76,0.0,87,0.0,80,0.0,2,4.3074624e-35,85,0.0,53,0.0,45,0.0,77,3.3000402e-15,60,0.0,13,1.5122067e-28,59,2.3377735e-18,84,4.560673e-33,93,5.861658e-34,26,6.210234e-32,51,0.0,60,2.920209e-37,81,1.5636891e-31,50,3.9175316e-20,52,6.7084616e-31,24,0.0,48,3.3372532e-29,11,1.5978719e-18,40,8.367088e-29,46,0.0,68,2.1215995e-38,92,7.997383e-22,8,2.7205725e-37,88,0.0,92,3.303427e-33,51,0.0,72,0.0,57,3.556375e-27,95,2.1047516e-19,61,1.5131105e-38,29,8.744363e-36,93,2.9079378e-36,80,1.4026061e-36,50,6.628939e-17,58,4.6795107e-38,85,1.5893925e-29,8,1.6764564e-34,32,0.0,61,1.0959882e-34,11,6.684431e-29,13,4.8352017e-30,46,0.0,10,3.146706e-17,93,7.0012306e-35,77,6.3196705e-30,65,3.624916e-30,90,2.9067517e-19,44,1.7499636e-33,85,0.0,50,1.7238402e-38,60,2.4516643e-37,65,1.3263666e-34,51,1.6476732e-35,86,0.0,12,8.60567e-32,43,0.0,67,1.270956e-38,84,0.0,27,3.774806e-24,22,3.6176093e-34,31,1.2657904e-36,18,9.8759e-31,66,1.0819325e-25,82,3.8618357e-21,37,0.0,22,1.2906633e-32,73,2.499763e-35,58,1.3616489e-34,65,6.7425136e-22,61,8.926539e-37,85,4.313288e-35,19,3.076753e-32,84,5.1212233e-32,64,0.0,11,0.0,57,8.455123e-28,79,1.1290727e-30,20,1.909588e-37
50,0.0,83,0.0,22,6.535203e-33,32,3.5808973e-30,39,0.0,93,0.0,46,1.9545778e-33,91,2.4197964e-35,48,0.0,53,0.0,43,0.0,39,0.0,58,3.6549737e-38,64,0.0,86,0.0,81,0.0,46,4.029235e-35,37,0.0,39,0.0,46,0.0,68,1.7526581e-15,26,0.0,78,7.531395e-29,52,1.4973711e-18,11,1.6422721e-34,35,9.514804e-35,24,8.2830526e-33,79,0.0,47,2.1489673e-38,38,9.186985e-32,70,3.369852e-20,87,1.3772583e-31,60,0.0,32,1.3134043e-29,50,2.5244614e-19,90,7.93759e-29,53,0.0,45,1.6012475e-38,61,2.4494697e-22,83,1.2872958e-37,91,0.0,40,5.2822634e-34,58,0.0,79,0.0,2,3.3887782e-29,48,1.05929686e-19,72,1.4733982e-38,91,8.201794e-36,36,2.7775906e-36,24,1.3462354e-37,10,3.9820978e-17,72,3.2707654e-38,37,1.3624492e-29,43,1.3870981e-34,27,0.0,29,1.2447957e-35,80,1.8976827e-29,29,4.347361e-30,53,0.0,50,3.102545e-17,36,6.457763e-35,63,4.4481056e-30,27,8.477221e-31,29,1.2560484e-19,84,6.9815103e-34,93,0.0,53,1.2192562e-38,80,1.2953017e-37,93,9.5812714e-35,46,1.1712848e-35,85,0.0,44,1.390007e-32,88,0.0,86,0.0,81,0.0,58,2.8869004e-24,43,2.7294024e-34,88,9.855689e-38,44,8.446982e-31,78,6.019541e-26,20,3.6057974e-21,44,0.0,61,1.2069653e-32,82,1.5242438e-35,32,1.1292085e-34,70,1.3885595e-22,91,6.397983e-37,76,1.8206432e-35,36,3.0643239e-33,26,1.0433445e-33,65,0.0,55,0.0,26,3.02502e-28,38,1.0090641e-30,72,3.690569e-38
49,0.0,80,0.0,28,3.9424776e-33,77,2.2517856e-30,41,0.0,8,0.0,76,8.937997e-34,56,1.9690673e-35,77,0.0,35,0.0,45,0.0,80,0.0,87,0.0,63,0.0,85,0.0,67,0.0,60,3.7711647e-35,83,0.0,56,0.0,69,0.0,59,1.3610874e-15,62,0.0,29,3.9150244e-29,68,1.0808183e-18,1,5.5456927e-36,11,2.1810272e-35,63,1.3825905e-33,31,0.0,93,0.0,62,7.797369e-32,30,1.760443e-20,44,7.1598556e-32,61,0.0,10,1.2829597e-29,77,2.4715105e-19,94,2.761321e-29,18,0.0,93,0.0,43,1.9649035e-22,79,1.4120115e-38,92,0.0,27,3.5677284e-34,46,0.0,20,0.0,86,1.9281718e-31,50,9.1278095e-20,69,0.0,2,4.4612944e-37,76,1.4719183e-36,46,1.1841392e-37,68,2.3498388e-17,38,1.5885198e-38,63,7.8737353e-31,76,7.3239514e-35,25,0.0,92,7.1249565e-36,36,5.3685282e-30,4,1.4477031e-31,88,0.0,68,1.1780156e-17,86,4.188543e-35,74,4.9889236e-31,82,4.7190766e-31,28,1.1561686e-19,1,1.0600506e-34,31,0.0,89,0.0,1,7.087982e-38,41,8.594757e-35,80,7.71866e-36,93,0.0,91,1.2561309e-32,92,0.0,46,0.0,80,0.0,94,1.7229659e-24,18,5.767638e-35,69,0.0,63,6.0638826e-31,91,3.90726e-26,34,7.386712e-22,45,0.0,46,6.0478325e-33,80,5.0742394e-36,27,9.037933e-35,90,1.373587e-22,18,4.8200805e-38,47,1.479845e-35,64,6.5691244e-34,18,1.1532697e-34,20,0.0,79,0.0,74,1.3736635e-28,20,2.4793436e-32,79,0.0
62,0.0,81,0.0,56,3.1223518e-33,73,6.5956537e-31,46,0.0,58,0.0,62,5.4938258e-34,12,1.1035948e-35,64,0.0,44,0.0,69,0.0,23,0.0,90,0.0,60,0.0,45,0.0,60,0.0,24,3.3242569e-37,42,0.0,57,0.0,47,0.0,25,7.911339e-16,25,0.0,85,1.085464e-29,65,9.620481e-19,76,5.052725e-36,72,1.2984815e-35,1,4.1696043e-34,50,0.0,31,0.0,87,4.0708568e-32,27,1.2542983e-20,5,4.5900665e-32,8,0.0,62,3.632751e-30,68,2.1440523e-19,58,1.3874839e-29,24,0.0,11,0.0,18,1.8703377e-22,31,0.0,93,0.0,66,1.2016586e-34,60,0.0,76,0.0,34,1.480593e-31,78,8.664681e-20,60,0.0,43,8.6983764e-38,8,5.6715907e-37,8,2.7703247e-38,48,1.9880843e-17,62,1.4998666e-38,11,1.1378207e-31,83,2.4177637e-35,24,0.0,31,6.642935e-37,58,2.5731178e-30,43,7.7266225e-32,45,0.0,41,1.0174284e-17,31,2.0722931e-35,90,3.5479749e-31,53,1.0216781e-31,27,8.3406366e-20,29,6.5577937e-35,84,0.0,93,0.0,18,4.2796395e-38,58,5.791373e-35,18,1.4992951e-37,45,0.0,45,9.356233e-33,38,0.0,8,0.0,39,0.0,25,1.3991913e-24,24,5.3623836e-37,38,0.0,86,2.8494011e-31,92,6.1725685e-27,41,2.0776049e-22,46,0.0,18,3.3300326e-33,41,2.1890569e-36,25,1.9630487e-35,30,1.3180765e-22,88,4.0144746e-38,65,1.2007121e-35,48,3.3453908e-34,63,1.0789259e-34,82,0.0,56,0.0,28,4.0996702e-29,61,2.43048e-32,67,0.0
94,0.0,64,0.0,69,1.5464479e-34,17,6.3994124e-31,94,0.0,60,0.0,54,1.9443218e-34,29,9.9671066e-36,63,0.0,69,0.0,46,0.0,24,0.0,48,0.0,57,0.0,80,0.0,51,0.0,18,3.4960508e-38,81,0.0,58,0.0,49,0.0,58,3.6680995e-16,64,0.0,93,2.614412e-30,77,5.926486e-19,47,7.711803e-37,54,8.290697e-36,81,1.1060665e-34,72,0.0,35,0.0,8,1.2644162e-32,48,1.1474227e-20,68,1.3823731e-33,89,0.0,82,2.4639005e-30,78,1.04006795e-19,17,1.3438108e-29,58,0.0,90,0.0,28,1.036439e-22,93,0.0,43,0.0,34,9.834476e-35,41,0.0,73,0.0,8,1.7841442e-32,41,2.5561991e-20,8,0.0,18,1.2780499e-38,9,5.334207e-38,34,1.843464e-38,59,1.055328e-17,81,0.0,67,1.0595627e-31,91,1.4794838e-35,23,0.0,18,1.6310844e-38,93,1.5510954e-30,67,5.867127e-32,36,0.0,56,1.0042219e-17,37,1.7044266e-35,44,3.3501462e-31,18,8.741744e-32,57,6.308753e-20,38,3.4772153e-35,63,0.0,48,0.0,24,0.0,87,3.5684243e-35,28,5.6417896e-38,80,0.0,43,6.928868e-33,34,0.0,93,0.0,46,0.0,68,5.5027303e-25,2,3.5732622e-37,46,0.0,91,3.0675313e-32,26,5.4115454e-27,22,1.01394684e-22,47,0.0,31,4.262799e-34,79,5.5332824e-37,2,1.9413038e-35,37,1.156147e-22,53,2.3997505e-38,19,1.1025249e-35,31,1.7531326e-34,4,6.4401524e-35,31,0.0,36,0.0,29,2.4118008e-29,64,1.5324166e-32,31,0.0
